"clie_ti";"cliente";"tipo_cliente";"fecha";"vigencia_tipo"
5772;5884;1;2013-08-08 00:00:00;2013-08-08 00:00:00
5773;5873;2;2013-08-09 00:00:00;
5774;5885;1;2013-07-15 00:00:00;
5775;5882;2;2013-08-16 00:00:00;
5776;5886;1;2013-08-22 00:00:00;2013-08-22 00:00:00
5777;5887;1;2013-07-29 00:00:00;2013-07-29 00:00:00
5778;5888;1;2013-08-12 00:00:00;
5779;5889;1;2013-08-15 00:00:00;2013-08-15 00:00:00
5780;5890;1;2013-08-15 00:00:00;2013-08-15 00:00:00
5781;5891;1;2013-08-20 00:00:00;
5782;5892;1;2013-08-22 00:00:00;
5783;5892;2;2013-08-23 00:00:00;2013-08-23 00:00:00
5784;5893;1;2013-08-23 00:00:00;
5785;5893;2;2013-08-26 00:00:00;2013-08-26 00:00:00
5786;5894;1;2013-08-23 00:00:00;2013-08-23 00:00:00
5787;5895;1;2013-08-26 00:00:00;
5788;5895;2;2013-08-27 00:00:00;
5789;5896;1;2013-08-26 00:00:00;
5790;5896;2;2013-08-27 00:00:00;
5791;5897;2;2013-08-28 00:00:00;
5792;5898;2;2013-08-29 00:00:00;
5793;5898;1;2013-08-28 00:00:00;
5794;5898;2;2013-08-29 00:00:00;2013-08-29 00:00:00
5795;5899;1;2013-09-03 00:00:00;
5796;5899;2;2013-09-04 00:00:00;2013-09-04 00:00:00
5797;5900;1;2013-09-04 00:00:00;2013-09-04 00:00:00
5798;5901;1;2013-08-30 00:00:00;2013-08-30 00:00:00
5799;5902;1;2013-09-06 00:00:00;2013-09-06 00:00:00
5800;5903;2;2013-09-07 00:00:00;2013-09-07 00:00:00
5801;5904;1;2013-09-09 00:00:00;2013-09-09 00:00:00
5802;5905;2;2013-09-10 00:00:00;2013-09-10 00:00:00
5803;5906;1;2013-09-11 00:00:00;2013-09-11 00:00:00
5804;5907;1;2013-09-11 00:00:00;
5805;5907;2;2013-09-11 00:00:00;
5806;4746;2;2013-09-11 00:00:00;
5807;1583;2;2013-09-11 00:00:00;
5808;5908;1;2013-09-06 00:00:00;2013-09-06 00:00:00
5809;5677;2;2013-09-12 00:00:00;2013-09-12 00:00:00
5810;1764;1;2013-09-10 00:00:00;
5811;5909;2;2013-09-16 00:00:00;
5812;5910;1;2013-09-17 00:00:00;
5813;5911;2;2013-09-17 00:00:00;2013-09-17 00:00:00
5814;1764;2;2013-09-18 00:00:00;2013-09-18 00:00:00
5815;5912;2;2013-09-19 00:00:00;
5816;5913;2;2013-09-20 00:00:00;2013-09-20 00:00:00
5817;5914;2;2010-11-05 00:00:00;
5818;5915;1;2013-09-21 00:00:00;
5819;5916;2;2013-09-26 00:00:00;
5820;5917;2;2013-10-01 00:00:00;2013-10-01 00:00:00
5821;5918;1;2013-09-27 00:00:00;2013-09-27 00:00:00
5822;5919;1;2013-10-07 00:00:00;
5823;5920;2;2013-10-07 00:00:00;2013-10-07 00:00:00
5824;5921;2;2013-10-07 00:00:00;
5825;5922;1;2013-10-07 00:00:00;
5826;5922;2;2013-10-08 00:00:00;
5827;5791;2;2013-10-08 00:00:00;2013-10-08 00:00:00
5828;5923;2;2013-10-08 00:00:00;2013-10-08 00:00:00
5829;5924;2;2013-10-09 00:00:00;
5830;5925;2;2013-10-15 00:00:00;
5831;5926;2;2013-10-15 00:00:00;
5832;5927;2;2013-10-17 00:00:00;
5833;5928;2;2013-10-18 00:00:00;2013-10-18 00:00:00
5834;5929;2;2013-10-18 00:00:00;2013-10-18 00:00:00
5835;5930;2;2013-10-18 00:00:00;
5836;5931;2;2013-10-18 00:00:00;
5837;5932;2;2013-10-18 00:00:00;
5838;5933;2;2013-10-21 00:00:00;
5839;5934;1;2013-09-25 00:00:00;2013-09-25 00:00:00
5840;5935;2;2013-10-07 00:00:00;
5841;5936;1;2013-10-11 00:00:00;
5842;5936;2;2013-10-24 00:00:00;
5843;5937;2;2013-10-28 00:00:00;
5844;5938;1;2013-11-04 00:00:00;
5845;5938;1;2013-10-30 00:00:00;
5846;5939;2;2013-11-04 00:00:00;2013-11-04 00:00:00
5847;5940;2;2013-11-04 00:00:00;2013-11-04 00:00:00
5848;5941;1;2013-11-05 00:00:00;
5849;5941;2;2013-11-05 00:00:00;
5850;5942;1;2013-11-05 00:00:00;
5851;5942;2;2013-11-06 00:00:00;2013-11-06 00:00:00
5852;4974;2;2012-08-13 00:00:00;2012-08-13 00:00:00
5853;5943;2;2013-11-11 00:00:00;2013-11-11 00:00:00
5854;5944;1;2013-11-04 00:00:00;2013-11-04 00:00:00
5855;1557;1;2013-11-21 00:00:00;
5856;1557;1;2013-11-07 00:00:00;
5857;5945;1;2013-11-12 00:00:00;
5858;5945;2;2013-11-12 00:00:00;
5859;5946;1;2013-11-12 00:00:00;2013-11-12 00:00:00
5860;5947;2;2013-11-14 00:00:00;
5861;5948;2;2013-11-15 00:00:00;2013-11-15 00:00:00
5862;5949;2;2013-11-15 00:00:00;
5863;5950;2;2013-11-16 00:00:00;2013-11-16 00:00:00
5864;5951;2;2013-11-18 00:00:00;2013-11-18 00:00:00
5865;5952;2;2013-11-13 00:00:00;
5866;5953;1;2013-11-18 00:00:00;2013-11-18 00:00:00
5867;5915;2;2013-09-21 00:00:00;2013-09-21 00:00:00
5868;5954;2;2013-11-22 00:00:00;
5869;5955;1;2013-11-29 00:00:00;
5870;5956;1;2013-03-19 00:00:00;2013-03-19 00:00:00
5871;5957;1;2013-05-15 00:00:00;2013-05-15 00:00:00
5872;5958;1;2013-07-15 00:00:00;2013-07-15 00:00:00
5873;5959;1;2013-06-10 00:00:00;2013-06-10 00:00:00
5874;5960;1;2013-04-23 00:00:00;2013-04-23 00:00:00
5875;5961;2;2013-12-04 00:00:00;2013-12-04 00:00:00
5876;5332;2;2012-12-05 00:00:00;2012-12-05 00:00:00
5877;5314;2;2013-12-31 00:00:00;
5878;5314;2;2013-12-05 00:00:00;2013-12-05 00:00:00
5879;4296;2;2013-12-05 00:00:00;
5880;5962;2;2013-12-05 00:00:00;
5881;4296;4;2013-12-05 00:00:00;2013-12-05 00:00:00
5882;5963;2;2013-12-05 00:00:00;
5883;5938;2;2013-12-05 00:00:00;2013-12-05 00:00:00
5884;5964;2;2013-12-06 00:00:00;2013-12-06 00:00:00
5885;5965;2;2013-12-07 00:00:00;2013-12-07 00:00:00
5886;5966;2;2013-12-09 00:00:00;
5887;5191;2;2013-12-12 00:00:00;
5888;5967;1;2013-12-20 00:00:00;
5889;5967;2;2013-12-20 00:00:00;
5890;5968;2;2013-12-24 00:00:00;2013-12-24 00:00:00
5891;5969;2;2013-12-24 00:00:00;
5892;4116;2;2013-12-28 00:00:00;
5893;5970;2;2013-12-30 00:00:00;2013-12-30 00:00:00
5894;5971;2;2014-01-03 00:00:00;2014-01-03 00:00:00
5895;5972;2;2014-01-03 00:00:00;2014-01-03 00:00:00
5896;5973;2;2014-01-03 00:00:00;2014-01-03 00:00:00
5897;5974;2;2014-01-04 00:00:00;2014-01-04 00:00:00
5898;1557;2;2014-01-04 00:00:00;2014-01-04 00:00:00
5899;5975;2;2014-01-06 00:00:00;
5900;5561;2;2014-01-06 00:00:00;
5901;5976;2;2014-01-07 00:00:00;2014-01-07 00:00:00
5902;5977;2;2014-01-08 00:00:00;
5903;5978;2;2014-01-08 00:00:00;
5904;5979;2;2014-01-09 00:00:00;
5905;5980;2;2014-01-09 00:00:00;2014-01-09 00:00:00
5906;4898;1;2011-08-30 00:00:00;
5907;5981;1;2014-01-09 00:00:00;2014-01-09 00:00:00
5908;5982;1;2014-01-09 00:00:00;2014-01-09 00:00:00
5909;5983;1;2014-01-10 00:00:00;
5910;5984;1;2014-01-10 00:00:00;2014-01-10 00:00:00
5911;5985;2;2014-01-14 00:00:00;2014-01-14 00:00:00
5912;5986;1;2014-01-15 00:00:00;
5913;5987;2;2014-01-15 00:00:00;2014-01-15 00:00:00
5914;5988;2;2014-01-16 00:00:00;2014-01-16 00:00:00
5915;5989;1;2014-01-16 00:00:00;2014-01-16 00:00:00
5916;5990;1;2014-01-16 00:00:00;2014-01-16 00:00:00
5917;5991;2;2014-01-20 00:00:00;
5918;5992;2;2014-01-20 00:00:00;
5919;5992;1;2014-01-20 00:00:00;
5920;5991;1;2014-01-20 00:00:00;
5921;5993;2;2014-01-20 00:00:00;2014-01-20 00:00:00
5922;5992;2;2014-01-20 00:00:00;2014-01-20 00:00:00
5923;5994;2;2014-01-21 00:00:00;2014-01-21 00:00:00
5924;5995;2;2014-01-21 00:00:00;
5925;5996;1;2014-01-24 00:00:00;2014-01-24 00:00:00
5926;4898;2;2011-01-28 00:00:00;
5927;5997;1;2014-01-29 00:00:00;2014-01-29 00:00:00
5928;5998;2;2014-01-31 00:00:00;2014-01-31 00:00:00
5929;5999;2;2014-01-31 00:00:00;2014-01-31 00:00:00
5930;5991;2;2014-02-04 00:00:00;2014-02-04 00:00:00
5931;6000;2;2014-02-06 00:00:00;2014-02-06 00:00:00
5932;6001;1;2014-02-06 00:00:00;
5933;6002;2;2014-02-06 00:00:00;2014-02-06 00:00:00
5934;6003;2;2014-02-07 00:00:00;2014-02-07 00:00:00
5935;6004;2;2014-02-11 00:00:00;
5936;6005;2;2014-02-13 00:00:00;
5937;6006;2;2014-02-12 00:00:00;2014-02-12 00:00:00
5938;5910;2;2014-02-12 00:00:00;2014-02-12 00:00:00
5939;6007;2;2014-02-14 00:00:00;
5940;6008;2;2014-02-13 00:00:00;
5941;6009;2;2014-02-19 00:00:00;
5942;6010;2;2014-02-21 00:00:00;2014-02-21 00:00:00
5943;6011;2;2014-02-21 00:00:00;2014-02-21 00:00:00
5944;6012;2;2014-02-22 00:00:00;
5945;6013;1;2014-02-24 00:00:00;2014-02-24 00:00:00
5946;5885;2;2013-07-15 00:00:00;2013-07-15 00:00:00
5947;6013;1;2014-01-20 00:00:00;2014-01-20 00:00:00
5948;6015;1;2014-01-21 00:00:00;2014-01-21 00:00:00
5949;6015;1;2014-01-21 00:00:00;2014-01-21 00:00:00
5950;6017;1;2014-01-21 00:00:00;2014-01-21 00:00:00
5951;6018;1;2014-01-21 00:00:00;2014-01-21 00:00:00
5952;6019;1;2014-01-21 00:00:00;2014-01-21 00:00:00
5953;6020;2;2014-02-26 00:00:00;
5954;6021;2;2011-08-19 00:00:00;
5955;5225;2;2014-02-28 00:00:00;2014-02-28 00:00:00
5956;6022;2;2014-02-28 00:00:00;2014-02-28 00:00:00
5957;6023;2;2014-03-05 00:00:00;2014-03-05 00:00:00
5958;6024;2;2014-03-05 00:00:00;
5959;6025;1;2014-03-11 00:00:00;
5960;6025;2;2014-03-12 00:00:00;2014-03-12 00:00:00
5961;6026;1;2014-03-11 00:00:00;
5962;6026;2;2014-03-12 00:00:00;2014-03-12 00:00:00
5963;6027;2;2014-03-12 00:00:00;
5964;6028;2;2014-03-14 00:00:00;2014-03-14 00:00:00
5965;6029;2;2014-03-14 00:00:00;
5966;6030;1;2014-03-14 00:00:00;2014-03-14 00:00:00
5967;6031;2;2014-03-17 00:00:00;
5968;6032;2;2014-03-18 00:00:00;2014-03-18 00:00:00
5969;6033;2;2014-03-18 00:00:00;2014-03-18 00:00:00
5970;6034;2;2014-03-14 00:00:00;
5971;6035;1;2014-03-26 00:00:00;2014-03-26 00:00:00
5972;6036;2;2014-03-27 00:00:00;
5973;5837;2;2014-03-31 00:00:00;
5974;6037;1;2014-03-31 00:00:00;2014-03-31 00:00:00
5975;6038;1;2014-03-31 00:00:00;2014-03-31 00:00:00
5976;6039;1;2014-04-01 00:00:00;2014-04-01 00:00:00
5977;6040;2;2014-04-03 00:00:00;2014-04-03 00:00:00
5978;5670;1;2014-04-07 00:00:00;2014-04-07 00:00:00
5979;6041;2;2014-04-07 00:00:00;2014-04-07 00:00:00
5980;6042;1;2014-04-02 00:00:00;2014-04-02 00:00:00
5981;6043;1;2014-04-01 00:00:00;2014-04-01 00:00:00
5982;6044;1;2014-04-08 00:00:00;2014-04-08 00:00:00
5983;6045;2;2014-04-14 00:00:00;2014-04-14 00:00:00
5984;6046;2;2014-04-14 00:00:00;2014-04-14 00:00:00
5985;6047;2;2014-04-14 00:00:00;
5986;6048;1;2014-04-15 00:00:00;2014-04-15 00:00:00
5987;6049;1;2014-04-15 00:00:00;
5988;6050;2;2014-04-15 00:00:00;2014-04-15 00:00:00
5989;6049;2;2014-04-15 00:00:00;
5990;6051;1;2014-04-12 00:00:00;
5991;6051;2;2014-04-16 00:00:00;
5992;5986;2;2014-04-16 00:00:00;2014-04-16 00:00:00
5993;6052;2;2014-04-21 00:00:00;2014-04-21 00:00:00
5994;6053;2;2014-04-22 00:00:00;
5995;6054;2;2014-04-22 00:00:00;2014-04-22 00:00:00
5996;6055;2;2014-04-22 00:00:00;2014-04-22 00:00:00
5997;6056;2;2014-04-22 00:00:00;2014-04-22 00:00:00
5998;6057;2;2014-04-23 00:00:00;2014-04-23 00:00:00
5999;5772;2;2013-04-01 00:00:00;2013-04-01 00:00:00
6000;6058;2;2014-04-24 00:00:00;2014-04-24 00:00:00
6001;6059;2;2014-04-24 00:00:00;2014-04-24 00:00:00
6002;6060;2;2014-04-24 00:00:00;
6003;6061;2;2014-04-22 00:00:00;2014-04-22 00:00:00
6004;6060;1;2014-04-24 00:00:00;
6005;6062;1;2014-04-29 00:00:00;
6006;6062;2;2014-04-29 00:00:00;
6007;6063;2;2014-04-29 00:00:00;
6008;6064;2;2014-04-29 00:00:00;2014-04-29 00:00:00
6009;6060;2;2014-04-29 00:00:00;2014-04-29 00:00:00
6010;6065;2;2014-05-05 00:00:00;
6011;6066;2;2014-05-05 00:00:00;
6012;6065;2;2014-05-03 00:00:00;
6013;6067;1;2014-05-05 00:00:00;
6014;6068;1;2014-04-30 00:00:00;2014-04-30 00:00:00
6015;6069;2;2014-05-07 00:00:00;2014-05-07 00:00:00
6016;6070;2;2014-05-08 00:00:00;2014-05-08 00:00:00
6017;6071;2;2014-05-09 00:00:00;
6018;6072;2;2014-05-14 00:00:00;
6019;6073;2;2014-05-16 00:00:00;2014-05-16 00:00:00
6020;6074;1;2014-05-19 00:00:00;
6021;6075;2;2014-05-19 00:00:00;2014-05-19 00:00:00
6022;1752;1;2012-11-14 00:00:00;2012-11-14 00:00:00
6023;6076;2;2014-05-21 00:00:00;2014-05-21 00:00:00
6024;6077;1;2014-05-21 00:00:00;2014-05-21 00:00:00
6025;6078;1;2014-05-22 00:00:00;2014-05-22 00:00:00
6026;4215;2;2014-05-21 00:00:00;2014-05-21 00:00:00
6027;6079;2;2014-05-22 00:00:00;2014-05-22 00:00:00
6028;6080;2;2014-05-22 00:00:00;2014-05-22 00:00:00
6029;6081;2;2012-05-26 00:00:00;2012-05-26 00:00:00
6030;6082;2;2014-05-26 00:00:00;2014-05-26 00:00:00
6031;6067;2;2014-05-26 00:00:00;2014-05-26 00:00:00
6032;1937;1;2011-07-01 00:00:00;
6033;6083;2;2014-05-27 00:00:00;2014-05-27 00:00:00
6034;6084;2;2014-05-28 00:00:00;
6035;6085;1;2014-05-29 00:00:00;2014-05-29 00:00:00
6036;6086;2;2014-05-29 00:00:00;
6037;6087;1;2014-05-30 00:00:00;
6038;6087;2;2014-05-30 00:00:00;
6039;6088;2;2014-05-30 00:00:00;
6040;6089;2;2014-06-03 00:00:00;
6041;6090;2;2014-06-04 00:00:00;
6042;5231;2;2014-06-03 00:00:00;
6043;3732;2;2014-05-27 00:00:00;2014-05-27 00:00:00
6044;6091;2;2014-06-06 00:00:00;2014-06-06 00:00:00
6045;6092;2;2014-06-05 00:00:00;
6046;6093;2;2014-06-06 00:00:00;
6047;1925;2;2014-06-06 00:00:00;
6048;6094;2;2014-06-11 00:00:00;2014-06-11 00:00:00
6049;6095;2;2014-06-11 00:00:00;2014-06-11 00:00:00
6050;6096;2;2014-06-12 00:00:00;2014-06-12 00:00:00
6051;1831;2;2014-05-24 00:00:00;
6052;6097;2;2014-06-16 00:00:00;2014-06-16 00:00:00
6053;1743;4;2011-06-28 00:00:00;
6054;6098;2;2014-06-18 00:00:00;2014-06-18 00:00:00
6055;6099;2;2014-06-19 00:00:00;
6056;6100;2;2014-06-19 00:00:00;2014-06-19 00:00:00
6057;6101;2;2014-06-23 00:00:00;2014-06-23 00:00:00
6058;6102;2;2014-06-24 00:00:00;
6059;6103;2;2014-06-25 00:00:00;
6060;6104;2;2014-06-30 00:00:00;2014-06-30 00:00:00
6061;6105;2;2014-06-27 00:00:00;2014-06-27 00:00:00
6062;6106;2;2014-07-01 00:00:00;2014-07-01 00:00:00
6063;6107;2;2014-07-01 00:00:00;
6064;6108;2;2014-07-02 00:00:00;2014-07-02 00:00:00
6065;6109;1;2014-07-04 00:00:00;2014-07-04 00:00:00
6066;6110;2;2014-07-08 00:00:00;
6067;6111;2;2014-10-10 00:00:00;
6068;6112;2;2014-10-10 00:00:00;2014-10-10 00:00:00
6069;6111;2;2014-07-10 00:00:00;2014-07-10 00:00:00
6070;6113;2;2014-07-14 00:00:00;
6071;6114;2;2014-07-15 00:00:00;2014-07-15 00:00:00
6072;6115;2;2011-07-17 00:00:00;2011-07-17 00:00:00
6073;6116;2;2014-07-18 00:00:00;
6074;6117;2;2014-07-18 00:00:00;
6075;6118;2;2014-07-21 00:00:00;2014-07-21 00:00:00
6076;6119;2;2014-07-23 00:00:00;2014-07-23 00:00:00
6077;6120;1;2014-07-24 00:00:00;2014-07-24 00:00:00
6078;6121;2;2014-07-31 00:00:00;2014-07-31 00:00:00
6079;6122;2;2014-08-01 00:00:00;2014-08-01 00:00:00
6080;6123;2;2014-08-06 00:00:00;
6081;6124;2;2014-08-06 00:00:00;2014-08-06 00:00:00
6082;6125;2;2014-08-06 00:00:00;2014-08-06 00:00:00
6083;6126;2;2014-08-06 00:00:00;2014-08-06 00:00:00
6084;1885;2;2014-07-31 00:00:00;
6085;6127;2;2014-05-27 00:00:00;2014-05-27 00:00:00
6086;6128;2;2014-08-06 00:00:00;2014-08-06 00:00:00
6087;6129;1;2014-08-07 00:00:00;2014-08-07 00:00:00
6088;6130;1;2014-08-07 00:00:00;2014-08-07 00:00:00
6089;6131;1;2014-08-07 00:00:00;2014-08-07 00:00:00
6090;6132;1;2014-08-07 00:00:00;2014-08-07 00:00:00
6091;6133;1;2014-08-07 00:00:00;2014-08-07 00:00:00
6092;6134;1;2014-08-07 00:00:00;
6093;6134;2;2014-08-08 00:00:00;2014-08-08 00:00:00
6094;6135;2;2014-08-09 00:00:00;
6095;6136;2;2014-08-11 00:00:00;2014-08-11 00:00:00
6096;6137;2;2014-08-12 00:00:00;
6097;6138;2;2014-08-13 00:00:00;
6098;6139;2;2014-02-14 00:00:00;2014-02-14 00:00:00
6099;6140;2;2008-11-13 00:00:00;2008-11-13 00:00:00
6100;6141;2;2014-08-14 00:00:00;2014-08-14 00:00:00
6101;6142;2;2014-08-14 00:00:00;2014-08-14 00:00:00
6102;6143;2;2014-08-15 00:00:00;2014-08-15 00:00:00
6103;6144;2;2014-08-15 00:00:00;
6104;6145;2;2014-05-31 00:00:00;2014-05-31 00:00:00
6105;6146;1;2014-08-16 00:00:00;
6106;6147;1;2014-08-16 00:00:00;2014-08-16 00:00:00
6107;4154;4;2011-08-20 00:00:00;2011-08-20 00:00:00
6108;6148;2;2014-08-21 00:00:00;2014-08-21 00:00:00
6109;6149;1;2014-08-21 00:00:00;2014-08-21 00:00:00
6110;6150;1;2014-08-20 00:00:00;
6111;6150;2;2014-08-21 00:00:00;
6112;6151;1;2014-08-21 00:00:00;
6113;6151;2;2014-08-22 00:00:00;2014-08-22 00:00:00
6114;6152;1;2014-08-23 00:00:00;
6115;6152;2;2014-08-25 00:00:00;2014-08-25 00:00:00
6116;6153;2;2014-08-26 00:00:00;2014-08-26 00:00:00
6117;6154;2;2014-08-26 00:00:00;2014-08-26 00:00:00
6118;6155;2;2012-09-03 00:00:00;2012-09-03 00:00:00
6119;6156;2;2014-05-16 00:00:00;
6120;6157;1;2014-08-28 00:00:00;
6121;6157;2;2014-08-29 00:00:00;2014-08-29 00:00:00
6122;6158;2;2014-08-28 00:00:00;2014-08-28 00:00:00
6123;6159;2;2014-02-14 00:00:00;
6124;6159;1;2014-02-14 00:00:00;2014-02-14 00:00:00
6125;6160;1;2014-01-03 00:00:00;2014-01-03 00:00:00
6126;6161;1;2014-09-01 00:00:00;
6127;6161;2;2014-09-02 00:00:00;
6128;6162;1;2014-01-06 00:00:00;2014-01-06 00:00:00
6129;6146;2;2014-08-16 00:00:00;2014-08-16 00:00:00
6130;6163;1;2014-09-02 00:00:00;
6131;6163;2;2014-09-03 00:00:00;
6132;6164;1;2014-01-07 00:00:00;
6133;6165;1;2014-01-09 00:00:00;
6134;2003;3;2014-01-20 00:00:00;2014-01-20 00:00:00
6135;6166;1;2014-01-10 00:00:00;2014-01-10 00:00:00
6136;6167;2;2014-09-04 00:00:00;2014-09-04 00:00:00
6137;6168;1;2014-01-13 00:00:00;2014-01-13 00:00:00
6138;6168;1;2014-01-14 00:00:00;2014-01-14 00:00:00
6139;6170;1;2014-01-09 00:00:00;2014-01-09 00:00:00
6140;6171;2;2014-09-05 00:00:00;2014-09-05 00:00:00
6141;6172;1;2014-01-09 00:00:00;2014-01-09 00:00:00
6142;6173;1;2014-01-16 00:00:00;2014-01-16 00:00:00
6143;6174;1;2014-01-20 00:00:00;2014-01-20 00:00:00
6144;5816;2;2013-06-05 00:00:00;
6145;6175;1;2014-01-09 00:00:00;2014-01-09 00:00:00
6146;6176;1;2014-09-08 00:00:00;
6147;6177;2;2014-09-08 00:00:00;2014-09-08 00:00:00
6148;6178;1;2014-01-13 00:00:00;2014-01-13 00:00:00
6149;6179;1;2014-01-21 00:00:00;2014-01-21 00:00:00
6150;6180;2;2011-08-24 00:00:00;2011-08-24 00:00:00
6151;6181;1;2014-02-05 00:00:00;2014-02-05 00:00:00
6152;6176;2;2014-09-09 00:00:00;
6153;6182;1;2014-09-08 00:00:00;
6154;6183;1;2014-09-09 00:00:00;
6155;6183;2;2014-09-10 00:00:00;2014-09-10 00:00:00
6156;6182;2;2014-09-09 00:00:00;2014-09-09 00:00:00
6157;6184;1;2014-09-09 00:00:00;
6158;6185;1;2014-09-10 00:00:00;
6159;6185;2;2014-09-11 00:00:00;2014-09-11 00:00:00
6160;6186;2;2014-09-11 00:00:00;2014-09-11 00:00:00
6161;6187;2;2014-09-11 00:00:00;
6162;6188;1;2014-09-01 00:00:00;
6163;6188;2;2014-09-11 00:00:00;2014-09-11 00:00:00
6164;6189;2;2014-09-12 00:00:00;2014-09-12 00:00:00
6165;6190;2;2014-09-12 00:00:00;
6166;3730;4;2011-08-30 00:00:00;2011-08-30 00:00:00
6167;6191;2;2014-09-12 00:00:00;2014-09-12 00:00:00
6168;4740;4;2014-09-16 00:00:00;2014-09-16 00:00:00
6169;6192;2;2014-09-16 00:00:00;2014-09-16 00:00:00
6170;6193;2;2011-04-01 00:00:00;2011-04-01 00:00:00
6171;6194;1;2014-09-11 00:00:00;2014-09-11 00:00:00
6172;6195;1;2014-01-20 00:00:00;2014-01-20 00:00:00
6173;6196;2;2014-09-18 00:00:00;
6174;6197;2;2014-09-22 00:00:00;
6175;6198;2;2014-09-22 00:00:00;
6176;6199;2;2012-09-03 00:00:00;2012-09-03 00:00:00
6177;6200;2;2007-05-28 00:00:00;
6178;6201;2;2014-10-02 00:00:00;2014-10-02 00:00:00
6179;6202;2;2010-02-02 00:00:00;
6180;6203;1;2014-10-06 00:00:00;
6181;6203;2;2014-10-06 00:00:00;2014-10-06 00:00:00
6182;6204;2;2014-10-07 00:00:00;2014-10-07 00:00:00
6183;6205;2;2014-10-08 00:00:00;2014-10-08 00:00:00
6184;6206;2;2014-10-08 00:00:00;
6185;6207;1;2014-10-08 00:00:00;2014-10-08 00:00:00
6186;6208;2;2014-10-08 00:00:00;
6187;6209;1;2014-10-08 00:00:00;
6188;6209;2;2014-10-09 00:00:00;2014-10-09 00:00:00
6189;6210;1;2014-10-06 00:00:00;2014-10-06 00:00:00
6190;6211;1;2014-10-06 00:00:00;2014-10-06 00:00:00
6191;6212;2;2014-10-10 00:00:00;
6192;6213;2;2014-10-10 00:00:00;
6193;6214;2;2014-10-10 00:00:00;
6194;6215;1;2014-10-09 00:00:00;2014-10-09 00:00:00
6195;6216;1;2014-10-10 00:00:00;2014-10-10 00:00:00
6196;6217;1;2014-10-06 00:00:00;
6197;6206;1;2014-10-08 00:00:00;
6198;6071;4;2014-10-15 00:00:00;
6199;3828;3;2014-10-15 00:00:00;2014-10-15 00:00:00
6200;3713;4;2014-10-15 00:00:00;
6201;5520;4;2014-10-15 00:00:00;
6202;3662;4;2014-10-15 00:00:00;
6203;5520;3;2014-10-15 00:00:00;
6204;3662;3;2014-10-15 00:00:00;
6205;3713;3;2014-10-15 00:00:00;
6206;5639;3;2014-10-15 00:00:00;2014-10-15 00:00:00
6207;6218;1;2014-10-10 00:00:00;
6208;6219;1;2014-10-09 00:00:00;2014-10-09 00:00:00
6209;6220;1;2014-10-15 00:00:00;
6210;6221;1;2014-10-15 00:00:00;
6211;6222;1;2014-10-15 00:00:00;2014-10-15 00:00:00
6212;6223;1;2014-10-15 00:00:00;2014-10-15 00:00:00
6213;6221;2;2014-10-16 00:00:00;2014-10-16 00:00:00
6214;6220;2;2014-10-16 00:00:00;2014-10-16 00:00:00
6215;6224;1;2014-10-20 00:00:00;
6216;6206;2;2014-10-24 00:00:00;2014-10-24 00:00:00
6217;1711;2;2014-10-24 00:00:00;2014-10-24 00:00:00
6218;6224;2;2014-10-23 00:00:00;
6219;6225;1;2014-10-24 00:00:00;
6220;6225;2;2014-10-25 00:00:00;2014-10-25 00:00:00
6221;6226;1;2014-10-24 00:00:00;
6222;6226;2;2014-10-27 00:00:00;
6223;6227;1;2014-10-24 00:00:00;
6224;6227;2;2014-10-27 00:00:00;2014-10-27 00:00:00
6225;6217;2;2014-10-27 00:00:00;2014-10-27 00:00:00
6226;6228;1;2014-10-20 00:00:00;2014-10-20 00:00:00
6227;6229;1;2014-10-21 00:00:00;2014-10-21 00:00:00
6228;6230;1;2014-10-21 00:00:00;2014-10-21 00:00:00
6229;6231;1;2014-10-21 00:00:00;2014-10-21 00:00:00
6230;6232;1;2014-10-22 00:00:00;2014-10-22 00:00:00
6231;6233;1;2014-10-22 00:00:00;2014-10-22 00:00:00
6232;6234;1;2014-10-30 00:00:00;
6233;6234;2;2014-10-30 00:00:00;2014-10-30 00:00:00
6234;6235;1;2014-11-03 00:00:00;2014-11-03 00:00:00
6235;6236;2;2014-02-12 00:00:00;
6236;6236;2;2014-03-03 00:00:00;2014-03-03 00:00:00
6237;6237;2;2014-11-03 00:00:00;2014-11-03 00:00:00
6238;6238;2;2014-11-04 00:00:00;
6239;6239;1;2014-11-04 00:00:00;2014-11-04 00:00:00
6240;6240;1;2014-11-01 00:00:00;2014-11-01 00:00:00
6241;6241;1;2014-11-04 00:00:00;2014-11-04 00:00:00
6242;6242;1;2014-11-05 00:00:00;
6243;6238;1;2014-11-03 00:00:00;
6244;6238;2;2014-11-04 00:00:00;
6245;1934;1;2014-11-05 00:00:00;2014-11-05 00:00:00
6246;1581;2;2011-08-01 00:00:00;
6247;1581;2;2013-07-18 00:00:00;
6248;6243;2;2014-11-07 00:00:00;2014-11-07 00:00:00
6249;6244;1;2014-10-27 00:00:00;2014-10-27 00:00:00
6250;6245;2;2014-11-08 00:00:00;2014-11-08 00:00:00
6251;6246;1;2014-05-01 00:00:00;
6252;6246;2;2014-05-05 00:00:00;
6253;6247;1;2014-11-05 00:00:00;2014-11-05 00:00:00
6254;6248;1;2014-11-04 00:00:00;2014-11-04 00:00:00
6255;6249;1;2014-11-04 00:00:00;2014-11-04 00:00:00
