"cli_pro_id";"producto";"clien";"prod_name";"consumo_pro";"u_ventas";"epoca";"ser_reque";"prov_act"
3796;2;6448;49;0;20;9;1;3
3797;2;6448;30;0;24;9;1;3
3798;2;6456;12;0;205;9;1;3
3799;2;6456;65;0;205;9;1;3
3800;2;6456;23;0;205;9;1;3
3801;2;6456;29;0;205;9;1;3
3802;2;6457;29;0;410;5;1;3
3804;2;6457;13;0;410;5;1;3
3805;2;6457;12;0;40;5;1;3
3806;2;6457;1;0;48;8;1;3
3807;2;6457;25;0;48;8;1;3
3808;2;6457;26;0;48;8;1;3
3809;1;6460;29;0;250;9;1;3
3811;1;6461;2;0;6000;3;1;3
3812;1;3899;2;60000;0;1;1;3
3813;1;1617;2;10000;10000;1;1;3
3815;2;1617;12;615;615;1;1;3
3816;2;1617;5;1300;1300;1;1;3
3817;2;1617;46;120;120;1;1;3
3818;2;6462;1;0;24;9;1;3
3819;2;6469;12;0;24;9;1;3
3820;2;6469;1;0;48;9;1;3
3821;2;6473;12;0;40;9;1;3
3822;2;6473;29;0;20;9;1;3
3823;2;6474;1;0;24;9;1;3
3824;2;6474;19;0;12;9;1;3
3825;2;6474;12;0;20;9;1;3
3826;1;6488;2;0;1500;9;1;3
3828;2;6500;68;1000;205;1;1;3
3830;2;6500;46;200;0;1;1;3
3831;2;6502;30;500;0;1;1;3
3832;2;6501;12;0;0;4;1;3
3833;2;6501;11;0;0;4;1;3
3834;1;6550;2;110000;0;5;1;4
3835;2;6550;12;820;0;1;1;4
3836;2;6550;45;820;0;1;1;4
3837;2;6549;12;600;0;1;1;3
3838;2;6549;52;480;0;1;1;3
3839;2;6549;46;240;0;1;1;3
3841;1;6541;2;10000;10000;1;1;3
3842;5;6533;37;0;2000;4;1;3
3843;1;6531;2;20000;20000;4;1;3
3844;1;6553;2;25000;0;1;1;3
3845;2;6551;12;820;0;1;1;3
3846;2;6551;51;820;0;1;1;3
3847;2;6551;46;205;0;1;1;3
3848;2;6558;28;0;615;5;1;3
3849;2;6558;35;0;615;5;1;3
3851;2;6558;36;0;410;5;1;3
3852;2;6557;28;0;615;5;1;3
3853;2;6557;35;0;615;5;1;3
3854;2;5955;1;0;48;9;1;3
3856;2;6555;12;0;60;9;1;3
3858;2;6555;49;0;40;9;1;3
3859;2;6560;20;0;20;9;1;3
3860;2;6560;8;0;20;9;1;3
3861;2;6560;1;0;20;9;1;3
3862;2;6560;15;0;20;9;1;3
3863;1;6559;2;0;1000;5;1;3
3864;3;6572;87;0;4;9;1;3
3865;5;6571;37;0;50;5;1;3
3867;1;6570;2;100000;0;1;1;10
3868;2;6570;46;0;0;1;1;10
3869;2;6570;45;0;205;9;1;3
3870;5;6569;37;0;40;5;1;3
3871;2;5036;24;0;600;9;1;3
3873;2;5229;77;3000;0;1;1;3
3874;1;6568;2;150000;0;1;1;1
3875;2;3681;12;0;205;9;1;3
3876;2;3681;51;0;40;9;1;3
3877;2;3681;46;0;36;9;1;3
3878;2;6567;1;200;40;1;1;3
3879;2;6566;12;2500;0;4;1;3
3880;2;6566;28;3000;0;4;1;3
3881;2;6566;45;2000;0;4;1;3
3882;2;6566;15;800;0;4;1;3
3883;2;6566;20;500;0;4;1;3
3884;1;6565;2;0;3000;9;1;3
3885;2;6563;29;0;600;1;1;3
3886;2;6563;49;0;40;1;1;3
3887;2;6562;28;0;0;4;1;68
3888;2;6574;12;1000;0;1;1;3
3889;2;6574;28;3000;0;1;1;3
3890;2;6574;46;100;0;1;1;3
3891;2;6575;24;600;0;1;1;3
3892;2;6575;8;100;0;1;1;3
3893;2;6575;46;40;0;1;1;3
3894;1;6577;2;0;10000;9;1;3
3895;1;3979;2;20000;0;1;1;22
3896;2;3979;26;0;0;1;1;3
3897;2;3979;24;0;0;1;1;3
3898;2;3979;46;0;0;1;1;3
3899;2;5587;12;0;205;9;1;3
3900;2;5587;45;0;205;9;1;3
3901;2;5587;49;0;205;9;1;3
3902;2;5587;20;0;205;9;1;3
3903;2;6583;24;0;205;9;1;3
3904;2;6583;35;0;205;9;1;3
3905;2;6583;51;0;20;9;1;3
3906;2;4892;1;200;48;3;1;3
3908;2;4892;25;100;24;3;1;3
3909;1;6584;2;0;2000;3;1;3
3910;5;6585;37;0;50;5;1;3
3911;2;6586;24;0;20;9;1;3
3912;2;4378;12;0;0;1;1;3
3913;2;4378;24;0;0;1;1;3
3914;2;4378;46;0;0;1;1;3
3915;2;3826;12;0;205;1;1;8
3916;2;3826;24;0;205;1;1;8
3917;2;3826;36;0;205;1;1;8
3918;1;3790;2;0;0;1;1;46
3919;2;3790;24;0;0;1;1;46
3920;1;6590;2;0;3000;9;1;3
3921;2;6591;12;0;600;1;1;3
3922;2;6591;13;0;1800;1;1;3
3923;4;6587;33;0;360;4;1;12
3924;2;5493;12;800;0;1;1;28
3925;2;5493;24;800;0;1;1;28
3926;2;5493;45;600;0;1;1;46
3928;2;5493;46;360;0;1;1;46
3929;2;6595;36;0;205;5;1;3
3930;1;6594;2;0;1000;5;1;3
3931;2;6610;12;410;0;1;1;3
3932;2;6610;49;40;0;1;1;3
3933;2;6608;28;0;205;5;1;3
3934;1;6607;2;15000;0;1;1;6
3935;2;6606;12;0;205;5;1;3
3936;2;6605;12;0;0;4;1;3
3937;2;6605;5;0;0;4;1;3
3938;2;6604;24;0;600;1;1;3
3939;2;6604;46;0;72;1;1;3
3940;1;6603;2;0;15000;8;1;3
3941;2;6603;12;0;820;5;1;3
3942;1;6529;2;0;0;4;1;3
3943;2;6611;12;0;205;5;1;3
3944;2;6611;28;0;205;5;1;3
3946;2;6611;46;0;180;5;1;3
3947;2;6599;12;0;205;5;1;3
3948;2;6599;36;0;205;5;1;3
3949;2;6599;25;0;100;8;1;3
3950;2;6599;1;0;100;8;1;3
3951;2;6623;24;0;205;5;1;3
3952;2;6623;40;0;90;5;1;3
3953;2;6622;45;0;205;9;1;3
3954;2;6612;44;0;205;9;1;3
3955;1;6626;30;0;480;5;1;3
3956;2;5737;12;0;0;1;1;46
3957;2;5737;5;0;0;1;1;46
3958;2;6646;12;0;205;9;1;3
3959;2;6646;45;0;205;9;1;3
3960;2;6646;51;0;205;9;1;3
3961;2;6646;15;0;205;9;1;3
3962;2;6646;46;0;205;9;1;3
3963;2;6646;14;0;1200;9;1;3
3964;2;5309;1;0;24;5;1;3
3965;2;5309;19;0;24;5;1;3
3966;2;5309;25;0;24;5;1;3
3967;2;5309;26;0;24;5;1;3
3968;1;5627;2;0;7000;5;1;3
3969;2;5627;12;0;205;5;1;3
3970;1;6639;2;0;8000;4;1;6
3971;2;4518;24;0;60;4;1;3
3973;2;4518;27;0;1000;4;1;3
3974;4;6633;9;0;150;4;1;3
3975;4;6634;9;0;190;4;1;3
3976;4;6636;9;0;50;4;1;3
3977;4;6637;9;0;40;4;1;3
3978;4;6631;9;0;170;9;1;3
3979;2;4671;7;0;0;5;1;9
3980;2;4671;1;0;0;5;1;9
3981;2;4671;20;0;0;5;1;9
3982;2;6630;12;0;205;4;1;3
3983;2;6630;46;0;36;4;1;3
3984;2;6629;12;0;20;5;1;3
3985;2;6629;1;0;20;5;1;3
3986;2;6629;25;0;20;5;1;3
3987;2;6629;19;0;20;5;1;3
3988;1;6628;2;0;1000;9;1;3
3989;1;6651;2;0;2000;9;1;3
3990;1;6652;2;0;2000;9;1;3
3991;2;6653;1;0;24;5;1;3
3992;2;6653;25;0;24;5;1;3
3993;2;6653;26;0;24;5;1;3
3994;2;6653;12;0;205;5;1;3
3995;2;6653;65;0;205;5;1;3
3996;2;6653;20;0;205;5;1;3
3997;2;4181;45;410;0;1;1;11
3998;1;6654;2;0;1500;8;1;3
3999;2;6655;27;0;2000;9;1;3
4000;2;6655;45;0;20;9;1;3
4001;1;6656;2;0;5000;9;1;6
4002;1;6657;2;40000;0;1;1;35
4003;2;6657;12;600;0;1;1;3
4004;2;6666;12;0;205;9;1;3
4005;3;6665;6;0;2000;4;1;3
4006;2;6664;12;0;205;4;1;3
4007;2;6664;8;0;40;4;1;3
4008;2;6664;46;0;20;4;1;3
4009;1;6663;2;0;15000;5;1;10
4010;2;6663;12;0;600;3;1;1
4011;4;6663;9;0;8000;9;1;3
4012;3;6660;75;0;900;9;1;3
4013;1;6661;2;0;2000;8;1;3
4014;1;6667;2;0;4000;2;1;3
4015;1;6670;2;0;20000;9;1;3
4017;1;6669;2;0;2000;9;1;3
4018;2;6668;45;0;20;9;1;3
4019;2;6668;17;0;20;9;1;3
4020;1;6676;2;0;2600;9;1;3
4021;1;6678;2;5000;0;1;1;1
4022;2;6678;12;60;0;1;1;3
4023;2;6678;45;410;0;1;1;3
4024;2;6678;66;60;0;1;1;3
4025;2;6674;45;205;0;9;1;3
4026;1;6672;2;50000;0;1;1;124
4027;2;6672;12;200;0;1;1;21
4028;2;6672;46;18;0;1;1;21
4029;2;6672;65;90;0;1;1;21
4030;1;6692;2;100000;0;1;1;42
4031;2;6692;12;1000;0;1;1;3
4032;2;6692;46;180;0;1;1;3
4033;3;6691;6;0;100;4;1;72
4034;1;6688;2;0;17000;5;1;3
4035;2;6687;45;80;0;5;1;9
4036;1;6683;2;10000;0;1;1;10
4037;2;6683;14;2000;0;1;1;12
4038;2;6685;28;0;205;9;1;3
4039;2;6685;12;0;20;9;1;3
4040;2;6693;1;205;0;1;1;11
4041;2;6693;45;205;0;1;1;11
4042;2;6693;46;205;0;1;1;11
4043;2;6694;1;0;48;5;1;8
4044;2;6694;25;0;48;5;1;8
4045;2;6694;26;0;48;5;1;8
4046;2;6695;86;0;20;5;1;6
4047;2;6696;28;0;205;9;1;3
4048;2;6696;15;0;20;9;1;3
4049;2;6696;20;0;20;9;1;3
4050;2;6696;36;0;20;9;1;3
4051;2;6696;45;0;20;9;1;3
4052;2;6696;1;12;0;9;1;3
4053;2;6696;26;12;0;9;1;3
4054;2;6700;1;0;400;1;1;10
4055;2;6700;45;100;0;1;1;10
4056;2;6699;45;2000;0;4;1;3
4057;1;6698;2;200000;0;1;1;126
4058;2;6698;12;800;0;1;1;126
4059;2;6698;65;800;0;1;1;126
4060;2;6698;45;12000;0;1;1;126
4061;2;4300;24;0;205;5;1;8
4062;2;4300;8;0;205;5;1;8
4063;2;6702;1;0;205;1;1;3
4064;2;6702;20;0;50;1;1;3
4066;2;6702;24;0;24;5;1;3
4067;2;6702;51;0;200;5;1;3
4068;2;6702;31;0;100;5;1;3
4069;1;6705;2;15000;0;1;1;10
4070;2;6707;45;2000;0;1;1;9
4071;1;4548;2;50000;0;4;1;3
4072;2;6710;45;2000;0;1;1;3
4073;1;6712;2;0;3000;5;1;3
4074;1;5281;2;0;6500;10;1;35
4075;2;6713;1;0;200;5;1;3
4076;2;6713;4;0;200;5;1;3
4077;2;6713;5;0;400;5;1;3
4078;2;6715;12;205;0;1;1;3
4079;1;6727;2;0;3000;4;1;3
4080;2;6723;12;1000;0;1;1;1
4081;1;4620;2;0;2000;4;1;3
4082;2;6752;12;800;0;1;1;3
4083;2;6752;46;180;0;1;1;3
4084;2;6750;12;600;0;1;1;3
4086;1;6749;2;1500;0;1;1;3
4088;1;6740;2;0;2000;9;1;3
4089;2;6781;52;0;200;9;1;3
4090;2;6781;12;0;400;9;1;3
4091;2;6792;19;0;36;5;1;1
4092;2;6782;19;0;240;4;1;3
4093;1;6806;2;40000;0;1;1;3
4094;2;6808;4;2000;0;1;1;3
4095;5;6812;37;0;1;5;1;3
4096;2;6832;12;80;0;1;1;1
4097;2;6832;46;18;0;1;1;1
4098;4;6832;9;0;80;1;1;12
4099;1;6833;2;0;150000;1;1;30
4101;2;6833;24;0;800;1;1;1
4102;2;6833;20;0;60;1;1;1
4103;2;6833;5;0;400;1;1;1
4104;2;6833;46;0;90;1;1;1
4105;1;6835;2;0;60;5;1;6
4106;1;6835;3;0;40;5;1;6
4107;2;6835;12;0;1;5;1;6
4108;2;6835;45;0;1;5;1;6
4109;3;6835;75;0;1;11;1;6
4110;3;6835;91;0;1;11;1;6
4111;3;6840;6;0;40;9;1;3
4113;2;6768;4;0;0;11;1;3
4114;2;6768;48;0;0;9;1;3
4115;2;6768;46;0;0;9;1;3
4117;1;6841;2;30000;0;1;1;3
4118;2;6841;24;200;0;1;1;3
4119;2;6841;46;60;0;1;1;3
4120;2;6844;40;200;0;1;1;1
4121;1;6845;2;0;2000;4;1;3
4122;4;6849;9;0;580;11;1;3
4123;2;6850;15;0;20;9;1;3
4124;2;4631;24;0;205;5;1;3
4125;2;4631;51;0;205;5;1;3
4126;5;6853;37;0;2;11;1;3
4127;2;6852;1;0;50;5;1;3
4128;2;6852;25;0;50;5;1;3
4129;2;6852;26;0;50;5;1;3
4130;2;6852;15;0;50;5;1;3
4131;2;6852;46;0;50;5;1;3
4133;2;6851;14;0;400;9;1;3
4134;2;6860;38;0;205;9;1;3
4135;2;6858;24;0;50;5;1;3
4136;2;6858;1;0;50;5;1;3
4137;2;6858;8;0;50;5;1;3
4138;2;6858;49;0;50;5;1;3
4139;2;6858;46;0;30;5;1;3
4140;2;6859;1;30;0;5;1;3
4141;2;6859;46;15;0;5;1;3
4142;2;4884;4;1000;0;1;1;3
4143;2;4884;57;200;0;1;1;3
4144;2;6865;4;0;205;9;1;3
4145;2;6865;20;0;205;9;1;3
4146;2;6865;28;0;205;9;1;3
4147;2;3747;73;1000;0;1;1;3
4148;2;6864;92;0;205;9;1;3
4149;1;6863;2;0;20000;4;1;22
4150;2;6863;4;0;1000;4;1;10
4152;1;6866;2;0;1700;9;1;3
4153;2;4454;12;0;205;9;1;3
4154;1;6868;2;0;3000;5;1;3
4155;2;6871;12;0;1025;5;1;3
4156;1;6878;2;0;30000;9;1;3
4157;1;6879;19;0;500;9;1;3
4158;1;6880;2;12000;0;1;1;1
4159;4;6880;34;29000;0;1;1;3
4160;1;6883;2;0;3000;4;1;3
4162;2;6881;19;18000;0;11;1;3
4163;1;6886;2;30000;0;1;1;3
4165;2;6886;24;400;0;1;1;3
4166;1;6898;2;0;3000;9;1;3
4167;1;6899;2;0;3000;9;1;3
4168;1;6900;2;0;6000;9;1;3
4169;2;6901;14;0;600;11;1;3
4170;1;4302;2;0;50000;4;1;3
4171;1;6909;2;20000;0;4;1;3
4172;2;6910;13;0;205;9;1;3
4173;2;6910;29;0;205;9;1;3
4174;2;6910;5;0;205;9;1;3
4175;2;6912;12;1000;0;11;1;3
4176;2;6912;45;1000;0;11;1;3
4177;1;6921;2;0;2000;11;1;3
4178;2;6954;45;0;205;9;1;3
4179;2;6954;13;0;205;9;1;3
4180;2;6953;24;600;0;1;1;3
4181;2;6953;7;180;0;1;1;3
4182;2;6952;45;0;205;9;1;3
4183;2;6952;93;0;205;9;1;3
4184;2;6949;19;0;25;9;1;3
4185;2;6948;12;0;205;11;1;3
4186;2;6977;20;0;24;9;1;3
4187;2;6978;7;0;18;11;1;3
4188;2;6979;5;0;60;9;1;3
4189;2;6985;24;0;20;9;1;3
4190;3;6984;6;0;2500;4;1;3
4191;1;6980;2;0;1000;9;1;3
4192;1;6981;2;0;1000;9;1;3
4193;2;6983;28;0;205;11;1;3
4194;2;6988;5;0;205;9;1;3
4195;5;6990;93;0;210;9;1;3
4197;2;7010;24;0;205;5;1;3
4198;5;7010;93;0;1000;5;1;3
4200;1;7020;2;0;10000;1;1;3
4201;4;7019;9;30;0;9;1;3
4202;2;7018;12;600;0;9;1;3
4203;2;7017;61;0;5;9;1;3
4204;1;7015;2;0;1000;11;1;3
4205;1;4743;2;0;2500;11;1;3
4209;2;7014;24;0;3;11;1;3
4210;2;7014;93;0;2;11;1;3
4212;2;7014;45;0;1;11;1;3
4213;5;7013;58;26;0;9;1;3
4214;5;7013;27;26;0;9;1;3
4215;2;7012;45;0;1;11;1;3
4216;2;7009;93;0;1;11;1;3
4217;5;7007;93;0;1;9;1;3
4218;2;7006;1;0;0;11;1;3
4219;2;7006;25;0;0;11;1;3
4220;2;7006;26;0;0;11;1;3
4223;1;7004;94;3000;0;11;1;3
4224;1;7005;2;1500;0;3;1;3
4225;1;7003;2;3000;0;11;1;3
4226;2;7003;12;0;0;11;1;3
4227;2;7002;25;0;0;11;1;3
4228;2;7001;16;0;1;11;1;3
4229;2;7001;11;0;1;11;1;3
4230;2;7000;45;0;1;11;1;3
4231;1;6999;94;0;2000;11;1;3
4232;2;6998;24;60;0;11;1;3
4233;2;6998;45;0;3;11;1;3
4234;3;6997;6;0;1;11;1;3
4235;2;6995;1;0;1;11;1;3
4236;2;6995;25;0;1;11;1;3
4237;2;6995;26;0;1;11;1;3
4238;2;6996;12;0;0;11;1;3
4239;5;6992;37;0;1;11;1;3
4240;2;6993;40;0;0;11;1;3
4241;2;6993;5;0;0;11;1;3
4242;2;6994;29;0;1;11;1;3
4244;2;6994;65;0;1;11;1;3
4245;2;6994;66;0;1;11;1;3
4246;2;6991;24;100;0;11;1;3
4247;2;3786;77;0;20;11;1;3
4249;2;6989;29;0;0;11;1;3
4250;2;6987;24;0;20;11;1;3
4251;2;6987;45;0;20;11;1;3
4252;2;6987;8;0;20;11;1;3
4253;1;6986;2;0;0;11;1;3
4254;2;6986;12;0;80;11;1;3
4255;2;6986;45;0;80;11;1;3
4256;2;6986;11;0;80;11;1;3
4259;2;6975;12;0;1;11;1;3
4260;2;6975;20;0;1;11;1;3
4261;2;7021;93;0;1;11;1;3
4262;3;7022;6;0;100;11;1;3
4263;1;7044;4;0;60;5;1;3
4264;1;6422;75;0;3000;9;1;3
4265;1;4782;75;200000;1;4;1;3
4266;2;7042;4;0;1;4;1;3
4267;2;7042;65;0;1;4;1;3
4268;5;7042;46;0;1;4;1;3
4269;1;7043;2;300000;0;9;1;3
4270;5;7041;58;0;1;9;1;3
4271;2;4122;12;0;100;5;1;3
4273;2;4122;1;0;24;5;1;3
4274;2;4122;16;0;12;5;1;3
4275;5;7039;58;0;26500;9;1;3
4276;1;7037;2;0;5000;9;1;3
4277;1;7036;2;0;6000;11;1;3
4278;2;7035;65;0;20;11;1;3
4279;2;7035;66;0;20;11;1;3
4280;1;7034;2;0;1000;11;1;3
4281;3;7033;27;0;9000;11;1;3
4282;2;7032;24;2;0;11;1;3
4283;2;7031;46;0;18;11;1;3
4284;5;7031;1;20;0;11;1;3
4285;1;7030;2;0;3000;11;1;3
4286;1;7029;2;0;2000;11;1;3
4287;1;4837;2;1500;0;3;1;3
4288;2;7027;24;0;1;11;1;3
4289;2;7026;24;0;20;5;1;3
4290;1;7025;2;0;2000;11;1;3
4291;2;7024;24;400;0;9;1;3
4292;2;7023;45;0;1;9;1;3
4293;2;7046;12;0;1;11;1;3
4294;1;7047;2;3000;0;11;1;3
4295;2;7050;27;0;1000;11;1;3
4296;2;7049;12;20;1;11;1;3
4297;2;7049;45;120;6;11;1;3
4298;1;6423;2;100000;1;11;1;3
4299;1;7051;2;0;1200;11;1;3
4300;2;7053;1;0;48;5;1;3
4301;2;7053;1;0;12;5;1;3
4302;2;7053;26;0;12;5;1;3
4303;2;7053;26;0;24;5;1;3
4304;1;7052;2;2000;0;11;1;3
4305;2;7055;1;0;24;11;1;3
4306;2;7056;12;100;0;11;1;3
4307;2;7057;12;0;0;11;1;3
4308;2;7057;17;0;0;11;1;3
4309;2;7061;26;0;1;11;1;3
4310;2;7061;19;0;1;11;1;3
4311;5;7059;63;10000;0;11;1;3
4312;2;7058;4;0;1;11;1;3
4313;3;7063;14;0;3000;11;1;12
4314;3;7063;9;0;20000;11;1;3
4315;5;7062;93;0;2;11;1;3
4316;2;7064;1;0;24;11;1;3
4317;2;7064;70;200;0;11;1;9
4318;1;7066;2;0;5000;11;1;3
4319;1;7065;2;0;5000;11;1;3
4320;2;7067;1;0;24;11;1;3
4321;2;7067;36;0;24;11;1;3
4322;2;7067;25;0;24;11;1;3
4323;2;7067;12;0;1;11;1;3
4324;1;7068;2;0;2000;11;1;3
4325;2;7069;24;0;0;11;1;3
4326;2;7070;28;3;0;11;1;3
4328;2;7067;95;0;500;11;1;3
4329;1;7071;2;0;2000;3;1;3
4330;2;7071;14;0;3000;4;1;12
4331;4;7071;9;0;580;4;1;3
4332;2;4635;12;12;1;11;1;3
4333;2;7008;49;0;3;11;1;3
4334;2;7072;45;0;205;11;1;3
4335;4;7073;9;0;0;11;1;3
4336;2;7078;50;0;1;11;1;3
4337;2;7077;45;0;205;11;1;3
4338;2;7076;26;0;1;11;1;3
4339;2;1947;29;0;2;11;1;3
4340;2;7074;12;0;0;11;1;3
4341;2;7074;38;0;0;11;1;3
4342;2;7074;15;0;0;11;1;3
4343;2;7074;5;0;0;11;1;3
4344;5;7074;11;0;0;11;1;3
4345;1;6001;2;0;3000;11;1;3
4346;2;7082;24;0;1;11;1;3
4347;2;7080;4;0;100;11;1;11
4348;5;7080;93;0;200;11;1;3
4349;5;7079;37;0;25;5;1;3
4350;2;7091;24;0;0;11;1;3
4351;2;7091;51;0;0;11;1;3
4352;4;7090;9;0;100;11;1;3
4353;1;7089;2;0;3000;11;1;3
4354;1;7075;2;0;6000;11;1;3
4355;1;7088;2;0;0;11;1;3
4356;2;7086;40;0;1000;11;1;3
4357;2;7087;43;0;1;11;1;3
4358;2;7085;96;0;20;11;1;3
4359;1;7084;2;0;6000;11;1;3
4360;4;7084;9;0;10000;11;1;3
4361;3;7084;67;0;600;11;1;3
4362;2;7093;97;0;1000;11;1;3
4363;2;7092;44;0;0;11;1;3
4364;2;7096;16;0;1;11;1;3
4365;5;7095;37;0;1;11;1;3
4366;2;5792;45;0;1000;11;1;3
4367;4;7099;9;0;2000;11;1;3
4368;1;7097;2;0;2000;11;1;3
4369;2;7102;29;0;20;11;1;3
4370;5;7102;46;0;18;11;1;3
4371;1;7101;2;0;2000;11;1;3
4372;1;6480;2;0;2000;11;1;3
4373;1;7100;2;0;2000;11;1;3
4374;1;7110;2;0;1000;11;1;3
4375;2;7107;1;0;240;11;1;3
4376;2;7108;45;0;1;11;1;3
4377;2;7108;51;0;5;11;1;3
4378;2;7106;1;0;5;11;1;3
4379;2;7106;25;0;5;11;1;3
4380;1;7103;2;0;2000;11;1;3
4381;1;7116;2;0;4000;11;1;3
4382;1;7116;94;0;4000;11;1;3
4383;2;7115;45;0;1;11;1;3
4384;1;7109;2;0;1000;11;1;3
4385;1;7111;2;0;5000;11;1;21
4386;2;7121;1;0;24;11;1;3
4387;1;7120;2;0;2000;11;1;3
4388;2;7119;97;0;0;11;1;3
4389;2;3767;44;0;300;11;1;3
4390;2;7118;97;0;1;11;1;3
4391;2;7118;93;0;1000;11;1;3
4392;5;7118;11;0;1;11;1;3
4393;1;7123;2;0;5000;11;1;3
4394;5;7122;37;0;2;11;1;3
4395;2;7125;45;0;260;11;1;3
4396;2;7124;1;0;40;11;1;3
4397;2;7127;14;0;205;11;1;3
4398;1;7128;2;0;1000;11;1;3
4399;2;7129;4;0;600;11;1;3
4400;2;7130;45;0;1;11;1;3
4401;1;7131;2;0;1000;11;1;3
4402;2;7132;45;0;1;11;1;3
4403;1;7133;2;0;1500;11;1;3
4404;2;4011;50;0;1;11;1;3
4405;2;4011;45;0;1;11;1;3
4406;4;7134;9;0;500;11;1;3
4407;1;7135;2;0;3000;11;1;3
4408;2;7136;25;0;24;11;1;3
4409;2;7136;26;0;24;11;1;3
4410;2;7136;1;0;24;11;1;3
4411;2;7138;5;0;11;11;1;3
4412;1;7137;2;0;3000;11;1;3
4413;2;7141;97;0;0;11;1;3
4414;2;4002;1;0;40;11;1;3
4415;1;7140;2;0;1000;11;1;3
4416;2;7142;12;0;1;11;1;3
4417;2;7143;73;0;20;11;1;3
4418;1;7144;2;0;2000;11;1;3
4419;1;7146;2;0;2500;11;1;3
4420;2;7145;12;0;1;11;1;3
4421;2;7145;25;0;20;11;1;3
4422;2;7145;1;0;20;11;1;3
4423;1;7147;2;0;2000;11;1;3
4424;2;7148;45;0;1;11;1;3
4425;1;7154;2;0;3000;11;1;3
4426;1;7153;2;0;1000;10;1;3
4427;2;7153;59;0;20;10;1;3
4428;1;7150;2;0;2000;11;1;3
4429;1;7149;2;2500;0;11;1;3
4431;1;7156;2;0;20000;11;1;3
4432;2;7156;24;0;40;11;1;3
4433;2;7156;66;0;100;11;1;3
4434;2;7155;40;0;40;11;1;124
4435;2;7155;29;0;20;11;1;3
4436;1;7160;2;0;5500;9;1;3
4437;2;7159;5;0;40;11;1;3
4438;2;7158;5;0;20;9;1;3
4439;1;7161;2;0;5;9;1;3
4444;2;7162;4;0;400;9;1;3
4446;1;5603;2;40000;5000;4;1;3
4447;1;7165;2;0;2000;9;1;3
4448;1;7164;2;0;2000;1;1;3
4449;1;7166;2;0;500;5;1;3
4450;2;7166;4;0;20;9;1;3
4451;2;7166;7;0;20;9;1;3
4453;2;7167;40;0;0;9;1;3
4455;1;7168;1;2000;0;1;1;3
4456;2;7170;1;0;50;9;1;3
4457;2;7171;4;0;205;9;1;3
4459;2;7173;4;0;100;9;1;3
4460;2;7174;15;0;100;9;1;3
4461;2;7174;4;0;40;9;1;3
4462;2;7173;42;0;20;9;1;3
4463;1;7172;2;3000;0;9;1;3
4464;1;7176;2;0;1000;9;1;3
4465;2;7177;4;0;205;9;1;3
4466;2;7177;17;0;205;9;1;3
4467;2;7178;14;0;5000;9;1;3
4468;2;7179;4;0;205;9;1;3
4469;2;7179;5;0;205;9;1;3
4470;2;7179;45;0;205;9;1;3
4471;4;7180;34;0;100;4;1;3
4473;4;7180;9;0;200;4;1;3
4474;4;7180;98;0;100;4;1;3
4475;1;7181;2;0;5000;9;1;3
4476;2;7182;40;0;205;5;1;3
4477;1;7183;2;0;1500;9;1;3
4478;1;7188;2;0;11000;9;1;3
4479;5;7189;58;0;26;9;1;3
4480;2;7189;76;0;1230;9;1;3
4481;1;7190;2;0;1100;9;1;3
4482;2;7192;4;0;20;9;1;3
4483;2;7193;4;0;80;9;1;3
4484;2;7194;4;0;200;9;1;3
4485;2;7194;45;0;200;9;1;3
4486;2;7194;66;0;200;9;1;3
4487;2;7191;4;0;40;9;1;3
4488;2;7191;45;0;20;9;1;3
4489;2;7193;20;0;20;9;1;3
4490;2;7195;12;0;500;9;1;3
4491;2;7195;15;0;205;9;1;3
4492;1;7197;2;0;1000;9;1;3
4493;2;7196;12;0;800;9;1;3
4494;2;7196;66;0;400;9;1;3
4495;2;7198;1;0;50;9;1;3
4496;2;7198;25;0;50;9;1;3
4497;2;7198;26;0;50;9;1;3
4498;1;7200;2;0;1000;9;1;3
4499;2;5725;19;0;100;9;1;3
4500;2;7202;19;0;100;9;1;3
4501;1;7203;2;0;2000;9;1;3
4502;1;5483;2;0;2000;11;1;3
4503;1;7204;2;0;1500;9;1;3
4504;1;5888;2;0;2000;10;1;3
4505;2;5888;93;0;60;10;1;3
4506;2;7205;14;0;600;9;1;3
4507;2;7206;14;0;600;4;1;3
4508;2;4145;27;0;9000;4;1;3
4509;2;7209;14;5;205;1;1;3
4510;2;7210;93;0;400;9;1;3
4511;1;5425;2;0;1650;9;1;3
4512;1;7211;2;0;6000;9;1;3
4513;1;7212;2;0;3000;9;1;3
4514;4;7213;9;1;500;9;1;3
4515;2;7214;4;0;205;9;1;3
4516;2;7214;25;0;48;9;1;3
4517;2;7215;47;0;1;9;1;3
4518;2;7216;24;0;50;9;1;3
4519;2;7217;45;0;50;9;1;3
4520;2;7219;24;0;205;9;1;3
4521;2;7219;21;0;205;9;1;3
4522;1;7220;2;0;3;9;1;3
4523;1;7220;2;0;3000;9;1;3
4524;2;7221;25;0;50;7;1;3
4525;2;7221;26;0;50;7;1;3
4526;2;7221;24;0;75;7;1;3
4527;1;7222;94;0;5000;11;1;3
4528;2;7223;12;0;20;9;1;3
4529;2;7223;49;0;20;9;1;3
4530;2;7223;20;0;20;9;1;3
4531;2;7224;39;6;1230;9;1;3
4532;2;7225;14;0;1230;9;1;3
